Customer_ID,Age,Gender,Marital_Status,Account_Balance,Credit_Score,Tenure_Years,Num_Products,Has_Credit_Card,Is_Active_Member,Estimated_Salary,Num_Bank_Visits,Digital_Usage_Score,Customer_Segment,Churn
CUST01621,34,Male,Divorced,23752.78,543.0,6,4,1,1,29667.65,0,0.3,Mass Market,1
CUST01622,67,Female,Divorced,1089.68,660.0,12,1,0,0,131376.52,9,0.13,Mass Market,1
CUST01623,68,Female,Widowed,71808.45,487.0,12,4,1,0,131819.02,11,0.33,Private Banking,1
CUST01624,34,Male,Divorced,17947.29,477.0,20,3,0,1,73681.28,8,0.23,Mass Market,0
CUST01625,31,Female,Divorced,11343.76,533.0,0,2,1,1,99571.38,10,0.29,Private Banking,1
CUST01626,26,Female,Divorced,24514.1,380.0,29,4,1,1,103453.7,0,0.15,Mass Market,1
CUST01627,57,Male,Single,38610.15,757.0,18,2,1,0,117403.55,19,0.44,Private Banking,1
CUST01628,19,Male,Single,48114.73,492.0,18,3,0,0,87689.71,9,0.5,Mass Market,1
CUST01629,62,Female,Divorced,5412.43,520.0,22,1,0,0,86343.69,18,0.84,Affluent,0
CUST01630,42,Female,Single,97086.76,792.0,14,4,0,0,102069.49,10,0.54,Private Banking,1
CUST01631,56,Male,Married,71890.24,573.0,13,4,1,0,111396.29,2,0.23,Private Banking,1
CUST01632,26,Male,Divorced,32996.21,599.0,28,3,0,1,65069.75,15,0.74,Mass Market,0
CUST01633,71,Male,Married,32551.03,826.0,2,3,0,0,62948.16,9,0.3,Affluent,1
CUST01634,39,Male,Widowed,45405.71,788.0,26,1,1,1,55063.39,1,0.76,Affluent,0
CUST01635,60,Male,Married,62998.24,393.0,20,2,0,0,91350.05,18,0.39,Private Banking,0
CUST01636,63,Female,Widowed,15490.93,560.0,19,4,1,0,66820.24,3,0.51,Affluent,0
CUST01637,21,Female,Divorced,19704.05,834.0,3,2,0,1,90240.72,15,0.5,Affluent,1
CUST01638,43,Female,Widowed,86084.02,505.0,28,4,1,0,72778.02,5,0.96,Mass Market,0
CUST01639,46,Female,Widowed,26369.24,504.0,6,4,1,0,128775.44,10,0.15,Affluent,1
CUST01640,62,Male,Married,38639.3,407.0,0,1,1,1,29506.93,16,0.94,Affluent,1
CUST01641,51,Male,Married,87255.91,363.0,22,4,1,1,94387.38,14,0.56,Affluent,1
CUST01642,40,Male,Married,66651.64,707.0,23,4,1,0,94831.09,3,0.99,Affluent,1
CUST01643,54,Female,Divorced,34829.48,724.0,18,3,1,1,69883.25,7,0.57,Mass Market,0
CUST01644,28,Female,Divorced,68686.26,833.0,2,1,1,0,74732.72,17,0.66,Mass Market,1
CUST01645,23,Female,Married,2948.64,725.0,19,3,0,1,124017.08,13,0.75,Affluent,0
CUST01646,35,Male,Divorced,73828.62,434.0,14,4,1,0,56487.58,1,0.82,Mass Market,0
CUST01647,38,Female,Divorced,49214.59,322.0,12,1,0,1,133282.49,15,0.48,Private Banking,1
CUST01648,59,Male,Widowed,81505.03,842.0,21,4,0,1,136524.63,14,0.68,Mass Market,0
CUST01649,53,Male,Widowed,95509.13,487.0,13,1,0,0,104580.51,5,0.61,Mass Market,1
CUST01650,58,Male,Married,92653.07,472.0,6,2,1,1,120471.5,8,0.41,Mass Market,1
CUST01651,55,Male,Divorced,91017.24,798.0,0,2,0,1,99683.18,11,0.82,Private Banking,0
CUST01652,51,Male,Widowed,51704.83,622.0,12,1,1,1,88283.68,9,0.19,Private Banking,1
CUST01653,34,Male,Single,36654.07,418.0,3,4,0,0,145668.11,6,0.17,Private Banking,1
CUST01654,54,Female,Divorced,47038.5,789.0,11,1,1,1,56745.15,4,0.74,Mass Market,1
CUST01655,42,Male,Single,69299.7,846.0,6,4,1,1,40039.62,7,0.64,Private Banking,0
CUST01656,55,Male,Married,88515.78,348.0,26,2,0,1,57373.1,11,0.32,Private Banking,1
CUST01657,29,Female,Divorced,21491.64,774.0,1,4,1,0,99901.33,0,0.64,Mass Market,0
CUST01658,40,Male,Married,91901.12,515.0,16,3,0,0,44073.85,9,0.77,Affluent,1
CUST01659,70,Female,Married,81702.84,588.0,0,2,1,1,138145.83,10,0.22,Mass Market,1
CUST01660,59,Female,Married,97906.75,803.0,25,3,1,0,73433.17,19,0.58,Mass Market,1
CUST01661,39,Female,Married,88144.93,835.0,13,2,0,1,130495.17,4,0.82,Mass Market,0
CUST01662,38,Male,Married,28713.8,444.0,29,2,1,0,52400.75,12,0.41,Affluent,0
CUST01663,44,Male,Divorced,11489.64,417.0,21,3,0,1,60711.89,17,0.57,Mass Market,0
CUST01664,74,Female,Single,12111.87,344.0,27,1,0,0,27699.04,9,0.08,Mass Market,1
CUST01665,48,Male,Divorced,29831.11,609.0,20,4,0,1,53509.8,16,0.83,Affluent,0
CUST01666,23,Male,Divorced,61804.19,307.0,0,2,1,1,83740.8,18,0.8,Mass Market,1
CUST01667,44,Female,Divorced,80627.71,527.0,25,4,0,0,142997.8,3,0.46,Mass Market,0
CUST01668,57,Female,Widowed,90025.78,340.0,2,2,0,1,70557.39,8,0.12,Mass Market,1
CUST01669,51,Male,Widowed,62751.59,523.0,10,4,0,1,103166.7,17,0.66,Affluent,1
CUST01670,29,Female,Divorced,1557.5,322.0,6,2,0,1,75602.32,15,0.57,Mass Market,1
CUST01671,62,Female,Single,19445.36,759.0,27,1,1,0,26082.94,6,0.92,Affluent,1
CUST01672,74,Female,Divorced,10872.89,415.0,24,2,1,1,85459.24,11,0.28,Affluent,1
CUST01673,70,Male,Married,36969.12,481.0,28,1,0,1,28568.77,3,0.03,Private Banking,0
CUST01674,24,Male,Widowed,50633.75,779.0,8,2,0,1,134880.99,11,0.25,Mass Market,0
CUST01675,27,Male,Widowed,5296.32,710.0,21,4,0,0,117894.81,11,0.43,Mass Market,0
CUST01676,62,Female,Divorced,35499.32,420.0,2,3,0,1,69224.69,3,0.16,Private Banking,1
CUST01677,34,Male,Divorced,18738.79,340.0,0,2,0,0,103228.43,11,0.98,Private Banking,1
CUST01678,43,Female,Single,65059.95,694.0,18,2,0,1,34563.66,7,0.22,Mass Market,1
CUST01679,38,Male,Single,46962.96,515.0,25,1,1,0,111332.15,2,0.68,Mass Market,0
CUST01680,45,Male,Married,50036.45,721.0,1,4,0,0,126955.21,15,0.45,Private Banking,1
CUST01681,63,Female,Divorced,43341.49,545.0,26,1,0,0,126826.93,1,0.56,Mass Market,0
CUST01682,19,Male,Divorced,95645.95,490.0,20,4,0,1,56956.08,5,0.93,Mass Market,0
CUST01683,71,Female,Divorced,22258.78,548.0,23,4,0,0,54287.01,16,0.53,Mass Market,1
CUST01684,60,Male,Widowed,52149.76,712.0,4,1,0,0,87781.7,11,0.31,Private Banking,1
CUST01685,18,Male,Married,73865.72,796.0,16,3,0,0,145810.38,8,0.22,Private Banking,1
CUST01686,68,Female,Single,56127.6,327.0,18,4,1,0,139667.99,15,0.89,Affluent,0
CUST01687,70,Female,Widowed,92973.07,588.0,27,3,1,0,66753.0,6,0.99,Affluent,1
CUST01688,53,Female,Widowed,38418.87,318.0,4,1,0,0,121377.84,7,0.25,Mass Market,1
CUST01689,68,Male,Widowed,46903.9,558.0,22,3,1,0,139771.31,6,0.72,Mass Market,1
CUST01690,43,Male,Widowed,9763.71,787.0,20,4,0,0,53920.44,4,0.51,Affluent,1
CUST01691,46,Male,Married,61290.91,499.0,13,1,1,0,127938.43,6,0.7,Affluent,0
CUST01692,38,Female,Divorced,29532.98,813.0,9,3,0,1,54826.43,17,0.96,Affluent,0
CUST01693,28,Female,Single,16870.59,647.0,20,1,0,0,64626.68,17,0.28,Mass Market,0
CUST01694,57,Female,Single,54908.6,814.0,6,1,0,0,45846.69,15,0.74,Mass Market,1
CUST01695,28,Male,Widowed,53698.72,716.0,28,3,1,0,85920.37,6,0.44,Affluent,0
CUST01696,53,Male,Widowed,8511.29,357.0,7,4,1,0,129630.42,1,0.65,Private Banking,0
CUST01697,66,Female,Married,70123.33,427.0,29,4,0,0,88646.78,16,0.41,Affluent,0
CUST01698,56,Male,Widowed,62753.45,517.0,7,4,0,0,36047.2,7,0.71,Private Banking,1
CUST01699,57,Female,Single,19712.71,394.0,6,4,1,0,52730.87,1,0.34,Private Banking,1
CUST01700,52,Male,Single,47474.05,572.0,12,2,0,1,93172.04,17,0.49,Mass Market,0
CUST01701,71,Male,Divorced,72311.97,559.0,13,1,0,1,95814.37,18,0.71,Private Banking,0
CUST01702,51,Female,Divorced,53414.14,826.0,18,1,0,1,94997.77,19,0.04,Private Banking,1
CUST01703,72,Male,Single,40153.42,539.0,10,2,1,0,30010.45,8,0.33,Affluent,1
CUST01704,64,Male,Single,32911.51,732.0,1,1,1,0,117980.47,11,0.55,Affluent,1
CUST01705,41,Female,Married,61428.99,818.0,16,1,0,1,138225.67,18,0.07,Private Banking,1
CUST01706,71,Female,Married,93971.76,782.0,5,3,0,1,86367.46,7,0.7,Affluent,0
CUST01707,39,Male,Single,67502.74,415.0,28,2,1,0,113447.81,7,0.81,Affluent,1
CUST01708,22,Female,Widowed,8399.84,573.0,8,1,0,0,138822.01,9,0.16,Affluent,1
CUST01709,73,Male,Divorced,46607.81,491.0,18,1,0,1,103540.96,17,0.73,Affluent,1
CUST01710,50,Female,Single,89191.59,520.0,4,2,0,1,107662.34,14,0.65,Private Banking,1
CUST01711,53,Male,Widowed,10351.78,498.0,8,2,0,1,113782.57,10,0.41,Private Banking,1
CUST01712,64,Male,Single,98898.7,754.0,29,3,1,1,53865.32,13,0.16,Private Banking,0
CUST01713,37,Female,Divorced,94957.87,549.0,29,3,0,0,95748.12,14,0.95,Private Banking,1
CUST01714,36,Male,Divorced,8749.17,588.0,24,4,0,1,129482.76,13,0.46,Private Banking,0
CUST01715,52,Male,Married,93407.92,840.0,6,4,0,1,58501.15,11,0.18,Mass Market,1
CUST01716,69,Female,Married,36950.13,333.0,29,3,1,0,136632.16,3,0.72,Affluent,0
CUST01717,60,Female,Married,84626.21,568.0,3,1,1,1,100649.65,2,0.61,Mass Market,0
CUST01718,34,Male,Married,42419.95,726.0,26,2,1,1,75012.73,11,0.82,Private Banking,0
CUST01719,62,Female,Divorced,44644.66,383.0,17,3,0,1,101013.78,6,1.0,Affluent,0
CUST01720,60,Female,Widowed,63790.07,636.0,17,4,0,0,72241.79,6,0.04,Private Banking,0
CUST01721,51,Male,Widowed,77673.26,432.0,19,2,0,0,128944.63,18,0.74,Mass Market,1
CUST01722,26,Male,Widowed,4345.13,777.0,16,4,1,1,82701.42,13,0.99,Private Banking,1
CUST01723,43,Female,Single,59722.44,480.0,29,1,1,0,137157.74,0,0.54,Affluent,1
CUST01724,19,Female,Married,19486.57,481.0,3,1,0,0,86275.05,6,0.72,Private Banking,1
CUST01725,70,Female,Married,35249.0,629.0,27,4,0,1,105847.89,9,0.44,Private Banking,1
CUST01726,26,Male,Divorced,35448.9,401.0,29,2,1,0,149706.77,17,0.36,Affluent,1
CUST01727,26,Male,Divorced,47436.97,457.0,26,4,0,1,39105.56,12,0.7,Mass Market,1
CUST01728,57,Male,Single,34079.5,529.0,21,2,0,0,115774.79,7,0.99,Mass Market,1
CUST01729,34,Male,Single,11628.75,495.0,15,3,0,1,38053.39,8,0.09,Affluent,1
CUST01730,18,Male,Widowed,15417.25,589.0,21,4,1,0,129052.63,14,0.42,Affluent,0
CUST01731,42,Male,Divorced,4310.36,630.0,22,4,0,0,97538.94,7,0.94,Mass Market,1
CUST01732,60,Male,Married,47554.66,612.0,4,2,1,1,141960.74,0,0.11,Affluent,1
CUST01733,57,Female,Widowed,95490.32,660.0,8,3,0,1,132574.36,2,0.65,Mass Market,1
CUST01734,59,Female,Married,12451.85,469.0,1,2,1,1,29733.36,18,0.43,Private Banking,1
CUST01735,42,Male,Widowed,94680.18,370.0,1,2,1,1,37849.33,8,0.38,Mass Market,1
CUST01736,56,Male,Married,73602.79,718.0,3,4,1,0,98152.22,18,0.21,Affluent,1
CUST01737,52,Male,Single,64112.38,768.0,19,4,0,0,87380.9,14,0.18,Private Banking,1
CUST01738,20,Female,Widowed,64882.5,441.0,19,2,0,1,41913.47,13,0.52,Affluent,0
CUST01739,67,Male,Married,82846.04,524.0,16,1,0,0,36816.7,0,0.38,Mass Market,1
CUST01740,54,Female,Married,11585.07,574.0,19,1,1,1,93318.8,2,0.49,Private Banking,1
CUST01741,61,Female,Divorced,50970.68,593.0,27,1,1,0,26359.8,1,0.2,Mass Market,1
CUST01742,61,Female,Widowed,70012.02,663.0,20,4,0,1,133585.59,0,0.35,Private Banking,0
CUST01743,68,Female,Married,59095.22,323.0,24,4,1,0,124920.78,17,1.0,Affluent,1
CUST01744,47,Female,Divorced,83445.13,697.0,18,3,1,1,122098.1,0,0.37,Mass Market,0
CUST01745,55,Male,Married,8154.9,334.0,2,4,0,0,22079.63,8,0.41,Private Banking,1
CUST01746,51,Male,Widowed,69379.4,558.0,29,3,1,0,26193.32,6,0.02,Private Banking,1
CUST01747,29,Female,Single,53868.75,755.0,4,4,0,1,91479.09,12,0.38,Private Banking,1
CUST01748,36,Male,Widowed,38536.93,548.0,9,1,0,0,149275.34,16,0.76,Mass Market,1
CUST01749,54,Female,Widowed,34687.22,382.0,5,1,1,0,64501.11,12,0.52,Affluent,1
CUST01750,61,Female,Married,62462.43,842.0,2,2,0,1,64768.73,12,0.66,Affluent,1
CUST01751,66,Male,Married,89208.54,789.0,16,2,1,1,37456.14,9,0.56,Private Banking,0
CUST01752,34,Male,Widowed,50121.42,724.0,9,3,0,1,107663.65,5,0.11,Affluent,1
CUST01753,27,Male,Divorced,82647.59,526.0,23,3,0,1,104067.97,4,0.33,Mass Market,0
CUST01754,74,Male,Divorced,40813.48,401.0,11,2,0,0,33171.91,9,0.69,Affluent,1
CUST01755,72,Male,Divorced,11137.05,818.0,0,3,0,1,80763.6,13,0.55,Affluent,1
CUST01756,66,Female,Married,7089.07,593.0,17,4,0,1,106719.74,10,0.67,Mass Market,0
CUST01757,64,Male,Married,6082.1,769.0,18,1,0,1,84157.1,4,0.36,Mass Market,0
CUST01758,29,Male,Widowed,38634.86,488.0,21,2,0,0,107667.27,3,0.19,Affluent,1
CUST01759,33,Male,Single,34386.54,484.0,19,2,1,0,126115.15,2,0.83,Affluent,1
CUST01760,41,Female,Married,72075.77,842.0,3,4,0,0,109156.01,13,0.38,Affluent,1
CUST01761,36,Male,Widowed,74539.33,587.0,14,3,0,0,100094.85,12,0.66,Private Banking,0
CUST01762,25,Female,Widowed,6034.54,377.0,8,2,1,1,130966.73,4,0.38,Mass Market,0
CUST01763,48,Male,Single,22891.2,421.0,5,2,1,0,137076.51,11,0.93,Private Banking,1
CUST01764,38,Male,Divorced,28151.92,565.0,11,4,0,0,70555.24,9,0.99,Private Banking,0
CUST01765,34,Female,Widowed,55213.59,323.0,17,1,1,1,42522.49,1,0.65,Private Banking,1
CUST01766,40,Male,Widowed,15307.01,554.0,22,2,0,1,126321.85,6,0.6,Private Banking,0
CUST01767,54,Male,Widowed,14260.18,530.0,14,2,0,0,47787.9,6,0.84,Affluent,1
CUST01768,71,Female,Divorced,94435.1,729.0,28,4,1,1,140763.59,3,0.52,Mass Market,1
CUST01769,33,Male,Divorced,80616.09,495.0,18,2,1,0,22974.13,11,0.87,Affluent,1
CUST01770,23,Female,Single,18884.84,840.0,8,2,0,0,139765.25,3,0.41,Mass Market,1
CUST01771,25,Female,Married,41250.21,399.0,21,1,1,0,96593.79,6,0.03,Private Banking,1
CUST01772,42,Female,Divorced,36206.58,625.0,23,2,0,1,120716.48,19,0.93,Mass Market,1
CUST01773,35,Female,Married,79309.4,349.0,12,4,0,1,71804.04,12,0.72,Mass Market,0
CUST01774,42,Female,Married,51511.08,704.0,15,1,1,0,148923.12,7,0.51,Mass Market,1
CUST01775,29,Male,Divorced,13657.12,847.0,12,1,0,0,49581.69,13,0.94,Mass Market,1
CUST01776,32,Male,Widowed,74160.21,751.0,0,1,1,1,54364.68,2,0.89,Affluent,1
CUST01777,43,Male,Single,40291.91,606.0,17,3,1,0,26686.22,1,0.11,Private Banking,0
CUST01778,58,Female,Married,27029.5,567.0,21,4,1,1,142261.54,9,0.62,Affluent,0
CUST01779,62,Female,Widowed,38174.36,759.0,2,3,0,1,79283.81,5,0.54,Private Banking,0
CUST01780,43,Female,Divorced,50277.9,815.0,16,2,0,1,107730.81,6,0.78,Affluent,1
CUST01781,64,Female,Married,34968.44,844.0,21,1,0,1,109367.29,15,0.3,Affluent,1
CUST01782,49,Male,Married,24948.67,518.0,4,3,1,0,133685.27,5,0.01,Affluent,1
CUST01783,27,Male,Married,40451.7,845.0,28,2,0,1,106440.28,15,0.19,Mass Market,0
CUST01784,33,Female,Widowed,2898.12,386.0,24,3,1,1,93062.75,11,0.21,Mass Market,1
CUST01785,24,Female,Widowed,77477.29,439.0,5,1,1,1,112341.41,14,0.29,Mass Market,1
CUST01786,34,Male,Widowed,17923.54,349.0,20,2,0,0,117626.2,2,0.37,Mass Market,0
CUST01787,40,Female,Married,5346.56,449.0,16,1,1,0,44170.63,15,0.71,Affluent,0
CUST01788,43,Female,Married,65716.17,722.0,16,1,0,0,34256.72,17,0.07,Affluent,1
CUST01789,38,Female,Single,77619.68,769.0,26,3,1,0,29730.35,14,0.49,Private Banking,1
CUST01790,39,Male,Single,81569.08,728.0,0,4,0,0,68626.95,5,0.5,Mass Market,1
CUST01791,24,Male,Widowed,49857.41,647.0,6,2,1,1,84740.03,16,0.62,Mass Market,1
CUST01792,31,Female,Widowed,21331.45,583.0,21,2,1,0,100034.49,1,0.31,Mass Market,1
CUST01793,32,Male,Divorced,73985.54,690.0,29,4,0,0,144544.49,1,0.26,Mass Market,1
CUST01794,70,Female,Widowed,70271.59,515.0,15,2,0,1,63002.42,16,0.48,Mass Market,1
CUST01795,24,Female,Single,25380.8,763.0,4,3,0,0,118913.63,18,0.66,Mass Market,1
CUST01796,26,Male,Single,90437.37,672.0,15,2,0,0,89076.49,4,0.04,Affluent,1
CUST01797,68,Female,Single,11332.77,684.0,3,3,0,1,48611.69,3,0.29,Mass Market,1
CUST01798,65,Female,Married,98286.14,595.0,10,2,1,0,99989.71,17,0.79,Mass Market,1
CUST01799,25,Male,Married,86164.53,787.0,13,3,1,0,145732.9,7,0.48,Affluent,0
CUST01800,67,Female,Widowed,69101.97,439.0,28,4,0,1,36160.08,8,0.95,Private Banking,0
CUST01801,40,Female,Divorced,93936.24,510.0,12,2,0,0,85946.37,17,0.87,Affluent,1
CUST01802,46,Female,Divorced,72508.81,728.0,26,3,1,0,26709.09,10,0.34,Mass Market,1
CUST01803,35,Male,Divorced,19855.24,571.0,23,1,1,1,61758.12,15,0.73,Affluent,1
CUST01804,48,Female,Married,44773.46,789.0,26,1,0,0,100678.35,15,0.27,Mass Market,1
CUST01805,47,Male,Single,8078.8,491.0,7,1,0,0,129337.4,3,0.18,Affluent,1
CUST01806,69,Female,Single,39576.08,503.0,20,2,0,0,114942.69,8,0.88,Private Banking,0
CUST01807,56,Female,Married,74418.7,789.0,19,3,1,0,80171.38,12,0.35,Mass Market,1
CUST01808,52,Female,Divorced,39257.89,555.0,14,1,1,0,138198.96,19,0.2,Affluent,1
CUST01809,35,Female,Divorced,33699.12,584.0,17,2,1,1,59352.91,7,0.96,Affluent,1
CUST01810,59,Male,Widowed,59940.22,483.0,6,3,1,0,118017.84,10,0.03,Affluent,1
CUST01811,56,Male,Widowed,87348.25,452.0,20,1,0,1,81621.17,8,0.37,Mass Market,0
CUST01812,34,Female,Divorced,5710.74,661.0,18,1,0,0,136822.65,17,0.04,Affluent,1
CUST01813,31,Female,Married,39161.57,366.0,24,2,0,0,123666.27,19,0.5,Mass Market,1
CUST01814,48,Female,Divorced,16665.83,784.0,8,3,1,1,137191.06,2,0.4,Mass Market,1
CUST01815,41,Female,Widowed,69840.07,729.0,10,2,1,1,47852.22,17,0.72,Private Banking,1
CUST01816,52,Female,Divorced,11466.73,405.0,26,1,0,1,106859.56,18,0.95,Private Banking,0
CUST01817,61,Female,Married,66815.97,682.0,9,2,0,0,116000.24,8,0.52,Affluent,1
CUST01818,62,Female,Single,29331.91,631.0,13,2,1,0,116513.85,17,0.29,Mass Market,1
CUST01819,51,Female,Married,20692.76,401.0,15,1,0,1,85520.06,15,0.87,Affluent,1
CUST01820,20,Male,Married,93698.9,450.0,26,1,0,0,21462.57,13,0.6,Mass Market,0
CUST01821,54,Male,Widowed,2833.93,525.0,7,3,1,0,53986.0,18,0.55,Mass Market,1
CUST01822,60,Male,Married,44339.95,685.0,0,3,0,0,62029.11,14,0.19,Affluent,1
CUST01823,57,Female,Married,3141.07,651.0,11,1,1,0,130764.76,3,0.04,Mass Market,1
CUST01824,43,Female,Widowed,48875.71,593.0,2,1,0,0,129315.16,11,0.46,Affluent,1
CUST01825,72,Female,Widowed,50603.69,723.0,1,4,0,1,33608.41,6,0.53,Mass Market,1
CUST01826,40,Male,Single,32844.58,717.0,15,4,0,0,143478.66,10,0.13,Affluent,1
CUST01827,61,Female,Divorced,14084.02,640.0,3,3,1,1,43719.47,6,0.06,Affluent,1
CUST01828,56,Male,Married,38262.37,733.0,1,2,1,0,73866.73,19,0.22,Private Banking,1
CUST01829,32,Female,Widowed,67554.03,484.0,11,1,1,0,47970.41,2,0.06,Private Banking,1
CUST01830,73,Male,Single,78457.19,785.0,26,1,1,0,131843.22,3,0.06,Mass Market,0
CUST01831,66,Male,Divorced,53544.31,638.0,23,2,0,0,117422.26,1,0.44,Affluent,1
CUST01832,21,Male,Widowed,59393.61,752.0,16,3,1,1,65958.74,19,0.81,Affluent,1
CUST01833,46,Female,Divorced,20861.02,600.0,19,4,0,0,108644.22,14,0.66,Affluent,1
CUST01834,39,Male,Divorced,29445.7,420.0,20,3,0,0,43967.69,19,0.68,Affluent,0
CUST01835,42,Female,Married,17027.67,598.0,29,2,0,1,69698.62,11,0.26,Affluent,0
CUST01836,30,Female,Married,25680.24,504.0,9,1,0,0,69023.99,16,0.01,Mass Market,1
CUST01837,35,Female,Widowed,23263.79,684.0,19,4,0,0,50931.77,17,0.45,Private Banking,1
CUST01838,50,Female,Divorced,52425.43,562.0,7,2,0,0,133920.57,7,0.38,Affluent,1
CUST01839,33,Female,Widowed,56706.19,760.0,17,1,0,1,108249.95,7,0.95,Affluent,1
CUST01840,62,Male,Widowed,94549.79,673.0,24,3,1,0,56392.11,4,0.07,Affluent,1
CUST01841,59,Female,Divorced,20361.49,676.0,17,4,0,1,51475.7,8,0.78,Mass Market,0
CUST01842,61,Female,Widowed,64525.9,419.0,17,1,1,1,22333.95,19,0.39,Private Banking,1
CUST01843,19,Female,Divorced,81908.67,841.0,28,1,0,0,65055.69,19,0.83,Private Banking,1
CUST01844,72,Female,Divorced,56463.9,763.0,1,1,1,0,88480.27,4,0.49,Affluent,1
CUST01845,52,Female,Divorced,26245.36,734.0,11,1,0,0,56102.42,9,0.82,Mass Market,1
CUST01846,59,Male,Divorced,26992.47,482.0,9,1,1,0,111059.58,0,0.47,Private Banking,1
CUST01847,51,Male,Single,4886.05,595.0,7,3,0,1,73527.44,3,0.4,Private Banking,0
CUST01848,47,Female,Divorced,31238.98,375.0,18,2,1,0,61121.32,15,0.96,Mass Market,1
CUST01849,72,Male,Married,74715.76,596.0,9,4,1,0,142077.5,17,0.37,Private Banking,1
CUST01850,30,Male,Married,5704.26,380.0,10,3,1,0,54164.11,11,0.81,Mass Market,1
CUST01851,30,Female,Married,22710.23,604.0,13,4,0,1,71773.49,19,0.07,Private Banking,1
CUST01852,35,Male,Divorced,70917.02,657.0,25,1,0,0,69697.8,14,0.06,Mass Market,0
CUST01853,49,Female,Married,78482.5,515.0,14,2,1,0,51355.78,17,0.44,Affluent,1
CUST01854,49,Male,Single,46076.52,574.0,29,1,1,0,48271.98,4,0.59,Private Banking,1
CUST01855,52,Male,Widowed,70109.36,782.0,23,3,0,0,59309.4,13,0.61,Private Banking,1
CUST01856,56,Male,Divorced,39407.26,360.0,22,3,0,0,132350.7,6,0.04,Private Banking,0
CUST01857,63,Female,Married,16831.41,735.0,9,4,0,0,119720.78,10,0.7,Mass Market,0
CUST01858,69,Male,Single,40416.8,394.0,3,1,0,0,108529.94,14,0.13,Private Banking,1
CUST01859,46,Male,Widowed,58416.81,320.0,6,1,0,1,79423.39,10,0.96,Private Banking,1
CUST01860,66,Female,Single,94857.27,402.0,10,2,1,1,86008.02,6,0.33,Mass Market,1
CUST01861,46,Female,Married,7806.34,721.0,23,2,1,0,54728.05,19,0.26,Private Banking,1
CUST01862,70,Male,Single,51232.02,523.0,21,1,1,0,29661.07,19,0.29,Private Banking,1
CUST01863,61,Female,Widowed,33563.06,780.0,21,4,1,0,63035.27,3,0.94,Mass Market,1
CUST01864,74,Male,Married,51322.86,589.0,2,2,0,1,84425.89,0,0.48,Mass Market,1
CUST01865,33,Male,Widowed,3373.57,312.0,4,1,0,0,27450.7,1,0.43,Mass Market,1
CUST01866,73,Female,Single,31989.51,694.0,25,1,1,0,31470.33,3,0.57,Private Banking,1
CUST01867,61,Female,Divorced,82166.95,361.0,1,1,0,1,54193.28,4,0.93,Affluent,1
CUST01868,64,Female,Divorced,55840.23,734.0,11,3,0,1,67720.45,1,0.31,Mass Market,1
CUST01869,74,Male,Divorced,45607.67,392.0,20,4,1,0,71131.19,1,0.18,Private Banking,1
CUST01870,27,Female,Divorced,29266.98,490.0,4,1,1,0,35325.19,17,0.6,Affluent,1
CUST01871,47,Male,Widowed,30506.21,719.0,6,1,0,1,49356.78,13,0.49,Affluent,1
CUST01872,42,Female,Divorced,38927.04,825.0,3,1,1,1,54014.14,2,0.06,Mass Market,1
CUST01873,56,Male,Widowed,83721.5,504.0,29,2,0,1,28792.53,17,0.52,Mass Market,1
CUST01874,37,Female,Married,96754.11,756.0,10,1,1,1,62392.96,9,0.56,Mass Market,1
CUST01875,22,Male,Divorced,44426.88,405.0,21,3,0,0,29388.8,5,0.69,Mass Market,0
CUST01876,18,Female,Widowed,39941.93,744.0,8,3,1,0,111449.52,1,1.0,Mass Market,1
CUST01877,47,Male,Divorced,84808.53,662.0,3,4,0,1,70186.21,19,0.42,Private Banking,1
CUST01878,66,Female,Divorced,43263.63,406.0,26,1,0,0,62477.81,10,0.51,Private Banking,1
CUST01879,20,Female,Divorced,55649.8,466.0,29,1,0,0,36447.88,17,0.08,Mass Market,0
CUST01880,62,Male,Widowed,23863.22,372.0,21,1,1,1,49445.48,13,0.83,Private Banking,0
CUST01881,31,Female,Single,74606.75,511.0,28,3,0,1,50251.68,19,0.1,Mass Market,0
CUST01882,73,Male,Divorced,53666.84,412.0,27,2,0,1,148076.55,12,0.93,Mass Market,0
CUST01883,47,Male,Divorced,81094.42,654.0,8,2,1,0,128595.42,6,0.35,Affluent,1
CUST01884,67,Female,Married,78292.54,847.0,25,1,1,0,21984.1,19,0.34,Mass Market,1
CUST01885,21,Male,Single,22285.47,307.0,11,2,0,0,100188.76,9,0.33,Affluent,1
CUST01886,35,Female,Widowed,71847.92,598.0,15,4,0,1,53268.31,18,0.95,Private Banking,1
CUST01887,54,Female,Married,80205.39,616.0,0,3,1,0,33569.0,12,0.98,Mass Market,1
CUST01888,42,Male,Divorced,35264.62,803.0,7,1,1,1,111727.97,1,0.97,Affluent,0
CUST01889,65,Female,Married,18088.3,578.0,0,2,0,0,37108.72,19,0.7,Affluent,1
CUST01890,18,Male,Married,1260.58,599.0,19,1,0,1,77686.3,11,0.11,Private Banking,1
CUST01891,70,Male,Divorced,45639.46,559.0,18,1,1,0,102181.47,7,0.39,Affluent,1
CUST01892,63,Female,Single,35890.84,448.0,3,3,0,0,92084.32,17,0.29,Mass Market,1
CUST01893,32,Female,Single,55936.07,331.0,13,3,0,1,147091.78,1,0.71,Mass Market,1
